fid,nome,geometriaaproximada,geocodigo,anodereferencia
2089,Águas de Santa Bárbara,Não,"3500550",
2090,Bragança Paulista,Não,"3507605",
2091,Miranda,Não,"5005608",
2092,Monteiro Lobato,Não,"3531704",
2093,Piraju,Não,"3538808",
2094,Rio das Pedras,Não,"3544004",
2095,Campinas,Não,"3509502",
2096,Campos do Jordão,Não,"3509700",
2097,Espírito Santo do Turvo,Não,"3515194",
2098,Paulínia,Não,"3536505",
2099,Alvorada do Sul,Não,"4100806",
2100,Assis,Não,"3504008",
2101,Iepê,Não,"3519907",
2102,Igaraçu do Tietê,Não,"3520004",
2103,Lençóis Paulista,Não,"3526803",
2104,Lucélia,Não,"3527405",
2105,Maracaí,Não,"3528809",
2106,Paulistânia,Não,"3536570",
2107,Santo Antônio de Posse,Não,"3548005",
2108,Monte Aprazível,Não,"3531407",
2109,Patrocínio Paulista,Não,"3536307",
2110,Restinga,Não,"3542701",
2111,São José dos Campos,Não,"3549904",
2112,Jaú,Não,"3525300",
2113,Macatuba,Não,"3528007",
2114,Mineiros do Tietê,Não,"3529807",
2115,Três Rios,Não,"3306008",
2116,Oriente,Não,"3534104",
2117,Quatá,Não,"3541703",
2118,Tupã,Não,"3555000",
2119,Bom Jardim de Minas,Não,"3107505",
2120,Careaçu,Não,"3113602",
2121,Sagres,Não,"3544707",
2122,São João da Boa Vista,Não,"3549102",
2123,Trabiju,Não,"3554755",
2124,Uru,Não,"3555901",
2125,Campanha,Não,"3110905",
2126,Cordislândia,Não,"3119005",
2127,Jales,Não,"3524808",
2128,Campestre,Não,"3111002",
2129,Orindiúva,Não,"3534203",
2130,Rincão,Não,"3543709",
2131,Santa Rita do Passa Quatro,Não,"3547502",
2132,São José do Rio Pardo,Não,"3549706",
2133,Alto Alegre,Não,"3501103",
2134,Arceburgo,Não,"3104106",
2135,Penápolis,Não,"3537305",
2136,Tambaú,Não,"3553302",
2137,Valparaíso,Não,"3556305",
2138,Urupês,Não,"3556008",
2139,Alto Rio Doce,Não,"3102100",
2140,Júlio de Castilhos,Não,"4311205",
2141,Lavras do Sul,Não,"4311502",
2142,Rosário do Sul,Não,"4316402",
2143,Tupanciretã,Não,"4322202",
2144,Campos Gerais,Não,"3111606",
2145,Imbé de Minas,Não,"3130556",
2146,São Francisco de Paula,Não,"4318200",
2147,São Luiz Gonzaga,Não,"4318903",
2148,Itabuna,Não,"2914802",
2149,Campo Belo,Não,"3111200",
2150,Bebedouro,Não,"3506102",
2151,Rio do Pires,Não,"2926905",
2152,Cajobi,Não,"3509304",
2153,Lavínia,Não,"3526506",
2154,Altinópolis,Não,"3501004",
2155,Gastão Vidigal,Não,"3516804",
2156,Murutinga do Sul,Não,"3532108",
2157,Altair,Não,"3500907",
2158,Andradina,Não,"3502101",
2159,Morro Agudo,Não,"3531902",
2160,Cláudio,Não,"3116605",
2161,Jeriquara,Não,"3525409",
2162,Nova Granada,Não,"3533007",
2163,Carbonita,Não,"3113503",
2164,Edealina,Não,"5207352",
2165,Urutaí,Não,"5221809",
2166,Corumbá,Não,"5003207",
2167,Juína,Não,"5105150",
2168,Berilo,Não,"3106507",
2169,Formosa do Rio Preto,Não,"2911105",
2170,Botumirim,Não,"3108503",
2171,Francisco Badaró,Não,"3126505",
2172,Conceição do Pará,Não,"3117603",
2173,Calçado,Não,"2603306",
2174,Itacambira,Não,"3132008",
2175,Itacajá,Não,"1710508",
2176,Recursolândia,Não,"1718501",
2177,Jutaí,Não,"1302306",
2178,Novo Airão,Não,"1303205",
2179,Sumaré,Não,"3552403",
2180,Corinto,Não,"3119104",
2181,Betim,Não,"3106705",
2182,Mazagão,Não,"1600402",
2183,Porto Grande,Não,"1600535",
2184,Ananás,Não,"1701002",
2185,Rochedo,Não,"5007505",
2186,Pingo-d'Água,Não,"3150539",
2187,Barão de Cocais,Não,"3105400",
2188,Cordisburgo,Não,"3118908",
2189,Alvorada de Minas,Não,"3102407",
2190,Ivolândia,Não,"5211602",
2191,Alcinópolis,Não,"5000252",
2192,Chapadão do Sul,Não,"5002951",
2193,Cotriguaçu,Não,"5103379",
2194,Arari,Não,"2101004",
2195,Dom Joaquim,Não,"3122603",
2196,Água Boa,Não,"5100201",
2197,Campo Novo do Parecis,Não,"5102637",
2198,Nova Mutum,Não,"5106224",
2199,Lucas do Rio Verde,Não,"5105259",
2200,Paranatinga,Não,"5106307",
2201,Novo Santo Antônio,Não,"5106315",
2202,Ribeirão Cascalheira,Não,"5107180",
2203,São José do Rio Claro,Não,"5107305",
2204,Sapezal,Não,"5107875",
2205,Quirinópolis,Não,"5218508",
2206,Canarana,Não,"5102702",
2207,Itaúba,Não,"5104559",
2208,Porto dos Gaúchos,Não,"5106802",
2209,Querência,Não,"5107065",
2210,São João do Pacuí,Não,"3162658",
2211,Virgem da Lapa,Não,"3171600",
2212,Campos Lindos,Não,"1703842",
2213,Caiapônia,Não,"5204409",
2214,Pium,Não,"1717503",
2215,Rio Sono,Não,"1718758",
2216,Palmeiras de Goiás,Não,"5215702",
2217,Confresa,Não,"5103353",
2218,Alto Araguaia,Não,"5100300",
2219,Nova Canaã do Norte,Não,"5106216",
2220,Cafezal do Sul,Não,"4103479",
2221,Porto Velho,Não,"1100205",
2222,Riachão,Não,"2109502",
2223,Araguainha,Não,"5101209",
2224,Marcelândia,Não,"5105580",
2225,Pedra Preta,Não,"5106372",
2226,Firminópolis,Não,"5207808",
2227,Iporá,Não,"5210208",
2228,Israelândia,Não,"5210307",
2229,Belo Campo,Não,"2903508",
2230,Canavieiras,Não,"2906303",
2231,Guaraíta,Não,"5209291",
2232,Itapirapuã,Não,"5211008",
2233,Mirassol d'Oeste,Não,"5105622",
2234,São José dos Quatro Marcos,Não,"5107107",
2235,Canindé de São Francisco,Não,"2801207",
2236,Viseu,Não,"1508308",
2237,Pai Pedro,Não,"3146552",
2238,Palmas de Monte Alto,Não,"2923407",
2239,Caturama,Não,"2907558",
2240,Alta Floresta,Não,"5100250",
2241,Cuiabá,Não,"5103403",
2242,Madre de Deus,Não,"2919926",
2243,Humaitá,Não,"1301704",
2244,Alvorada do Norte,Não,"5200803",
2245,Sebastião Laranjeiras,Não,"2930006",
2246,Riachão do Bacamarte,Não,"2512754",
2247,Taperoá,Não,"2931202",
2248,Teolândia,Não,"2931608",
2249,Maraú,Não,"2920700",
2250,Campinaçu,Não,"5204656",
2251,Mara Rosa,Não,"5212808",
2252,Nova Xavantina,Não,"5106257",
2253,Tangará da Serra,Não,"5107958",
2254,Jussiape,Não,"2918605",
2255,Seringueiras,Não,"1101500",
2256,Jaguaripe,Não,"2917805",
2257,Belmonte,Não,"2903409",
2258,Santa Terezinha,Não,"5107776",
2259,Lagoa de Pedras,Não,"2406304",
2260,Figueirão,Não,"5003900",
2261,Sinop,Não,"5107909",
2262,Riachão das Neves,Não,"2926202",
2263,Maragogipe,Não,"2920601",
2264,Nova Redenção,Não,"2922854",
2265,Palmeira,Não,"4117701",
2266,São Valério,Não,"1720499",
2267,Serra Negra do Norte,Não,"2413409",
2268,Alvorada,Não,"1700707",
2269,Tapurah,Não,"5108006",
2270,Theobroma,Não,"1101609",
2271,Paranã,Não,"1716208",
2272,Feliz Natal,Não,"5103700",
2273,Novo Horizonte do Norte,Não,"5106273",
2274,Salgado Filho,Não,"4122800",
2275,Cláudia,Não,"5103056",
2276,Luciara,Não,"5105309",
2277,São Félix do Araguaia,Não,"5107859",
2278,Caicó,Não,"2402006",
2279,Urupá,Não,"1101708",
2280,Brejinho de Nazaré,Não,"1703701",
2281,Tanquinho,Não,"2931103",
2282,Barra,Não,"2902708",
2283,Itiúba,Não,"2917003",
2284,General Maynard,Não,"2802502",
2285,Colinas,Não,"2103505",
2286,Fernando Falcão,Não,"2104081",
2287,Vila Velha,Não,"3205200",
2288,Teotônio Vilela,Não,"2709152",
2289,Jeremoabo,Não,"2918100",
2290,Águas Belas,Não,"2600500",
2291,Palestina,Não,"2706208",
2292,Volta Grande,Não,"3172103",
2293,Acari,Não,"2400109",
2294,Fortuna,Não,"2104206",
2295,Brejo de Areia,Não,"2102150",
2296,Primavera do Leste,Não,"5107040",
2297,Vitorino Freire,Não,"2113009",
2298,Vargem Grande,Não,"2112704",
2299,Paracambi,Não,"3303609",
2300,Tartarugalzinho,Não,"1600709",
2301,Serra do Navio,Não,"1600055",
2302,Cachoeira Grande,Não,"2102374",
2303,Tonantins,Não,"1304237",
2304,Bagre,Não,"1501105",
2305,Centro do Guilherme,Não,"2103158",
2306,Aurora do Pará,Não,"1500958",
2307,Cametá,Não,"1502103",
2308,Madeiro,Não,"2205854",
2309,Monte Alegre,Não,"1504802",
2310,Santa Luzia do Pará,Não,"1506559",
2311,Conquista D'Oeste,Não,"5103361",
2312,Cutias,Não,"1600212",
2313,Macapá,Não,"1600303",
2314,Pilõezinhos,Não,"2511707",
2315,São Gabriel,Não,"4318309",
2316,São Vicente do Sul,Não,"4319802",
2317,Monte das Gameleiras,Não,"2407906",
2318,São Geraldo da Piedade,Não,"3161601",
2319,São Gonçalo do Rio Abaixo,Não,"3161908",
2320,Lucena,Não,"2508604",
2321,Esmeraldas,Não,"3124104",
2322,Matozinhos,Não,"3141108",
2323,Santa Luzia,Não,"3157807",
2324,Jaú do Tocantins,Não,"1711506",
2325,Crixás,Não,"5206404",
2326,Porto Alegre do Norte,Não,"5106778",
2327,Itaboraí,Não,"3301900",
2328,Mogi das Cruzes,Não,"3530607",
2329,Nova Friburgo,Não,"3303401",
2330,Dourados,Não,"5003702",
2331,Mirante da Serra,Não,"1101302",
2332,Guajará-Mirim,Não,"1100106",
2333,Chaves,Não,"1502509",
2334,Comodoro,Não,"5103304",
2335,Alta Floresta D'Oeste,Não,"1100015",
2336,Alto Alegre dos Parecis,Não,"1100379",
2337,Cabixi,Não,"1100031",
2338,Cacoal,Não,"1100049",
2339,Marechal Thaumaturgo,Não,"1200351",
2340,Porto Walter,Não,"1200393",
2341,Rodrigues Alves,Não,"1200427",
2342,Sena Madureira,Não,"1200500",
2343,Manoel Urbano,Não,"1200344",
2344,Campo Novo de Rondônia,Não,"1100700",
2345,Ariquemes,Não,"1100023",
2346,Cerejeiras,Não,"1100056",
2347,Corumbiara,Não,"1100072",
2348,Chupinguaia,Não,"1100924",
2349,Cujubim,Não,"1100940",
2350,Costa Marques,Não,"1100080",
2351,Acrelândia,Não,"1200013",
2352,Senador Guiomard,Não,"1200450",
2353,Cruzeiro do Sul,Não,"1200203",
2354,Oeiras do Pará,Não,"1505205",
2355,Soure,Não,"1507904",
2356,São Domingos do Araguaia,Não,"1507151",
2357,Aliança do Tocantins,Não,"1700350",
2358,Chapada da Natividade,Não,"1705102",
2359,Crixás do Tocantins,Não,"1706258",
2360,Aparecida do Rio Negro,Não,"1701101",
2361,Bom Jesus do Tocantins,Não,"1703305",
2362,Igarapé-Miri,Não,"1503309",
2363,Couto Magalhães,Não,"1706001",
2364,Araguanã,Não,"1702158",
2365,Primavera,Não,"1506104",
2366,Amaralina,Não,"5200829",
2367,Aporé,Não,"5201504",
2368,Bom Jesus de Goiás,Não,"5203500",
2369,Caçu,Não,"5204300",
2370,Aparecida do Rio Doce,Não,"5201454",
2371,Uruará,Não,"1508159",
2372,Senador José Porfírio,Não,"1507805",
2373,Laranjal do Jari,Não,"1600279",
2374,Ferreira Gomes,Não,"1600238",
2375,Dueré,Não,"1707306",
2376,Cariri do Tocantins,Não,"1703867",
2377,Dianópolis,Não,"1707009",
2378,Goiatins,Não,"1709005",
2379,Monte Santo do Tocantins,Não,"1713700",
2380,Marianópolis do Tocantins,Não,"1712504",
2381,Juarina,Não,"1711803",
2382,Formoso do Araguaia,Não,"1708205",
2383,Pugmil,Não,"1718451",
2384,Sandolândia,Não,"1718840",
2385,São Salvador do Tocantins,Não,"1720259",
2386,Tupiratins,Não,"1721307",
2387,Dormentes,Não,"2605152",
2388,Barros Cassal,Não,"4302006",
2389,Anicuns,Não,"5201306",
2390,Buriti de Goiás,Não,"5203939",
2391,Aragarças,Não,"5201702",
2392,Araçu,Não,"5201603",
2393,Britânia,Não,"5203807",
2394,Indiara,Não,"5209952",
2395,Hidrolina,Não,"5209804",
2396,Ourolândia,Não,"2923357",
2397,Mozarlândia,Não,"5214002",
2398,Santa Fé de Goiás,Não,"5219258",
2399,Uruana,Não,"5221700",
2400,Pilar de Goiás,Não,"5216908",
2401,Uirapuru,Não,"5221577",
2402,Mutunópolis,Não,"5214101",
2403,Mundo Novo,Não,"5214051",
2404,São Domingos,Não,"5219803",
2405,Porangatu,Não,"5218003",
2406,Itatiaia,Não,"3302254",
2407,Iguaba Grande,Não,"3301876",
2408,Ribas do Rio Pardo,Não,"5007109",
2409,Corguinho,Não,"5003108",
2410,Paraíso das Águas,Não,"5006275",
2411,Três Lagoas,Não,"5008305",
2412,Costa Rica,Não,"5003256",
2413,Espírito Santo,Não,"2403509",
2414,Cananéia,Não,"3509908",
2415,Guarujá,Não,"3518701",
2416,Rio de Janeiro,Não,"3304557",
2417,Ubatuba,Não,"3555406",
2418,Peruíbe,Não,"3537602",
2419,Cabo Frio,Não,"3300704",
2420,Arraial do Cabo,Não,"3300258",
2421,Armação dos Búzios,Não,"3300233",
2422,Caravelas,Não,"2906907",
2423,Caçapava,Não,"3508504",
2424,Jacareí,Não,"3524402",
2425,Comendador Levy Gasparian,Não,"3300951",
2426,Macuco,Não,"3302452",
2427,Cambuci,Não,"3300902",
2428,Macaé,Não,"3302403",
2429,Braço do Trombudo,Não,"4202859",
2430,Paraíba do Sul,Não,"3303708",
2431,Trajano de Moraes,Não,"3305901",
2432,Volta Redonda,Não,"3306305",
2433,Barracão,Não,"4301800",
2434,Campo Verde,Não,"5102678",
2435,Alto Paraguai,Não,"5100508",
2436,Chapada dos Guimarães,Não,"5103007",
2437,Campos de Júlio,Não,"5102686",
2438,Acorizal,Não,"5100102",
2439,Sorriso,Não,"5107925",
2440,Anita Garibaldi,Não,"4201000",
2441,Araranguá,Não,"4201406",
2442,Arroio Trinta,Não,"4201604",
2443,Braço do Norte,Não,"4202800",
2444,Cerro Negro,Não,"4204178",
2445,Campo Erê,Não,"4203501",
2446,Iporã do Oeste,Não,"4207650",
2447,Vargem Bonita,Não,"4219176",
2448,Biritiba Mirim,Não,"3506607",
2449,Três Corações,Não,"3169307",
2450,Três Pontas,Não,"3169406",
2451,Tumiritinga,Não,"3169505",
2452,Campina do Simão,Não,"4103958",
2453,Campina Grande do Sul,Não,"4104006",
2454,Campo Bonito,Não,"4104055",
2455,Campo do Tenente,Não,"4104105",
2456,Cândido de Abreu,Não,"4104402",
2457,Cantagalo,Não,"4104451",
2458,Carambeí,Não,"4104659",
2459,Castro,Não,"4104907",
2460,Cianorte,Não,"4105508",
2461,Conselheiro Mairinck,Não,"4106100",
2462,Contenda,Não,"4106209",
2463,Corbélia,Não,"4106308",
2464,Cornélio Procópio,Não,"4106407",
2465,Coronel Domingos Soares,Não,"4106456",
2466,Coronel Vivida,Não,"4106506",
2467,Doutor Camargo,Não,"4107306",
2468,Doutor Ulysses,Não,"4128633",
2469,Enéas Marques,Não,"4107405",
2470,Engenheiro Beltrão,Não,"4107504",
2471,Goioxim,Não,"4108650",
2472,Rio do Sul,Não,"4214805",
2473,Japira,Não,"4112306",
2474,Auriflama,Não,"3504206",
2475,Avaí,Não,"3504305",
2476,Avanhandava,Não,"3504404",
2477,Paulo Frontin,Não,"4118709",
2478,Peabiru,Não,"4118808",
2479,Perobal,Não,"4118857",
2480,Pérola,Não,"4118907",
2481,Araraquara,Não,"3503208",
2482,Araras,Não,"3503307",
2483,Arco-Íris,Não,"3503356",
2484,Arealva,Não,"3503406",
2485,Cansanção,Não,"2906808",
2486,Bernardino de Campos,Não,"3506300",
2487,Caldeirão Grande,Não,"2905503",
2488,Bananal,Não,"3504909",
2489,Barra Bonita,Não,"3505302",
2490,Barra do Chapéu,Não,"3505351",
2491,Barra do Turvo,Não,"3505401",
2492,Esplanada,Não,"2910602",
2493,Ibirapitanga,Não,"2912707",
2494,Coronel João Sá,Não,"2909208",
2495,Curaçá,Não,"2909901",
2496,Ponta Grossa,Não,"4119905",
2497,Pontal do Paraná,Não,"4119954",
2498,Porto Vitória,Não,"4120309",
2499,Pranchita,Não,"4120358",
2500,Buri,Não,"3508009",
2501,Andorinha,Não,"2901353",
2502,Anagé,Não,"2901205",
2503,Barreiras,Não,"2903201",
2504,Barra da Estiva,Não,"2902807",
2505,Santa Maria do Oeste,Não,"4123857",
2506,Brumado,Não,"2904605",
2507,Capela do Alto Alegre,Não,"2906857",
2508,Capivari,Não,"3510401",
2509,Catanduva,Não,"3511102",
2510,Itaberaba,Não,"2914703",
2511,Estrela d'Oeste,Não,"3515202",
2512,Jucuruçu,Não,"2918456",
2513,Itabela,Não,"2914653",
2514,Guaratinga,Não,"2911808",
2515,Guajeru,Não,"2911659",
2516,Correntina,Não,"2909307",
2517,Cajuru,Não,"3509403",
2518,Campina do Monte Alegre,Não,"3509452",
2519,Coroados,Não,"3512506",
2520,Cotia,Não,"3513009",
2521,Eldorado,Não,"3514809",
2522,Cruzeiro,Não,"3513405",
2523,Cunha,Não,"3513603",
2524,Descalvado,Não,"3513702",
2525,Echaporã,Não,"3514700",
2526,Macaubal,Não,"3528106",
2527,Paraíso,Não,"3535705",
2528,Pederneiras,Não,"3536703",
2529,Pardinho,Não,"3536109",
2530,Pirajuí,Não,"3538907",
2531,Santo Expedito,Não,"3548302",
2532,Suzanápolis,Não,"3552551",
2533,Tabapuã,Não,"3552601",
2534,Tabatinga,Não,"3552700",
2535,Taiúva,Não,"3553203",
2536,Tanabi,Não,"3553401",
2537,Tapiraí,Não,"3553500",
2538,Taquarivaí,Não,"3553856",
2539,Boa Vista das Missões,Não,"4302154",
2540,Bossoroca,Não,"4302501",
2541,Brochier,Não,"4302659",
2542,Butiá,Não,"4302709",
2543,Cristino Castro,Não,"2203107",
2544,Currais,Não,"2203230",
2545,Flores do Piauí,Não,"2203800",
2546,Mato Castelhano,Não,"4312138",
2547,Chiapetta,Não,"4305405",
2548,Regeneração,Não,"2208809",
2549,Hulha Negra,Não,"4309654",
2550,Jaguarão,Não,"4311007",
2551,Maçambará,Não,"4311718",
2552,Manoel Viana,Não,"4311759",
2553,Pinhal da Serra,Não,"4314464",
2554,Bacuri,Não,"2101301",
2555,Poço das Antas,Não,"4314753",
2556,Pouso Novo,Não,"4315131",
2557,Ronda Alta,Não,"4316105",
2558,Salto do Jacuí,Não,"4316451",
2559,Santiago,Não,"4317400",
2560,São José do Herval,Não,"4318465",
2561,São Martinho da Serra,Não,"4319125",
2562,União da Serra,Não,"4322350",
2563,Vacaria,Não,"4322509",
2564,Veranópolis,Não,"4322806",
2565,Vila Nova do Sul,Não,"4323457",
2566,Imperatriz,Não,"2105302",
2567,Centro Novo do Maranhão,Não,"2103174",
2568,Godofredo Viana,Não,"2104305",
2569,Lago da Pedra,Não,"2105708",
2570,Lagoa do Mato,Não,"2105922",
2571,Maracaçumé,Não,"2106326",
2572,Presidente Médici,Não,"2109239",
2573,Feliz Deserto,Não,"2702702",
2574,Arauá,Não,"2800407",
2575,Pedrinhas,Não,"2805109",
2576,Monte Alegre de Sergipe,Não,"2804201",
2577,Salgado,Não,"2806206",
2578,Nossa Senhora das Dores,Não,"2804607",
2579,Mar Vermelho,Não,"2704906",
2580,Telha,Não,"2807303",
2581,Tobias Barreto,Não,"2807402",
2582,Tomar do Geru,Não,"2807501",
2583,Belém do São Francisco,Não,"2601607",
2584,Capitão,Não,"4304697",
2585,Floresta,Não,"2605707",
2586,São Sebastião da Grama,Não,"3550803",
2587,Sarapuí,Não,"3551108",
2588,Porto da Folha,Não,"2805604",
2589,Axixá do Tocantins,Não,"1702901",
2590,Mirandiba,Não,"2609303",
2591,Sanharó,Não,"2612406",
2592,Petrolina,Não,"2611101",
2593,Juripiranga,Não,"2507903",
2594,Santa Maria da Boa Vista,Não,"2612604",
2595,Tacaratu,Não,"2614808",
2596,Surubim,Não,"2614501",
2597,Toritama,Não,"2615409",
2598,Pocinhos,Não,"2512002",
2599,Queimadas,Não,"2512507",
2600,Ielmo Marinho,Não,"2404606",
2601,Lagoa de Velhos,Não,"2406403",
2602,São Fernando,Não,"2411809",
2603,Engenheiro Caldas,Não,"3123700",
2604,Vila Flor,Não,"2415008",
2605,Senador Georgino Avelino,Não,"2413201",
2606,Dores de Guanhães,Não,"3123106",
2607,Estrela Dalva,Não,"3124609",
2608,Eugenópolis,Não,"3124906",
2609,Florestal,Não,"3126000",
2610,Formiga,Não,"3126109",
2611,Fortaleza de Minas,Não,"3126307",
2612,Fortuna de Minas,Não,"3126406",
2613,Fruta de Leite,Não,"3127073",
2614,Galiléia,Não,"3127305",
2615,Glaucilândia,Não,"3127354",
2616,Gurinhatã,Não,"3129103",
2617,Gonzaga,Não,"3127503",
2618,Gouveia,Não,"3127602",
2619,Grão Mogol,Não,"3127800",
2620,Guanhães,Não,"3128006",
2621,Guaraciaba,Não,"3128204",
2622,Guaraciama,Não,"3128253",
2623,Ibituruna,Não,"3130002",
2624,Inhapim,Não,"3130903",
2625,Inhaúma,Não,"3131000",
2626,Ipanema,Não,"3131208",
2627,Iapu,Não,"3129301",
2628,Ibiraci,Não,"3129707",
2629,Juiz de Fora,Não,"3136702",
2630,Juramento,Não,"3136801",
2631,Machado,Não,"3139003",
2632,Madre de Deus de Minas,Não,"3139102",
2633,Malacacheta,Não,"3139201",
2634,Ipuiúna,Não,"3131505",
2635,Itabira,Não,"3131703",
2636,Itabirito,Não,"3131901",
2637,Itambacuri,Não,"3132701",
2638,Itambé do Mato Dentro,Não,"3132800",
2639,Itaobim,Não,"3133303",
2640,Itaúna,Não,"3133808",
2641,Nova Módica,Não,"3144904",
2642,Itumirim,Não,"3134301",
2643,Iturama,Não,"3134400",
2644,Jacuí,Não,"3134806",
2645,Padre Paraíso,Não,"3146305",
2646,Pains,Não,"3146503",
2647,Jequeri,Não,"3135506",
2648,Joaquim Felício,Não,"3136405",
2649,José Raydan,Não,"3136553",
2650,Ladainha,Não,"3137007",
2651,Lamim,Não,"3137908",
2652,Leopoldina,Não,"3138401",
2653,Lima Duarte,Não,"3138609",
2654,Luislândia,Não,"3138682",
2655,Luminárias,Não,"3138708",
2656,Manga,Não,"3139300",
2657,Pedra do Indaiá,Não,"3148905",
2658,Materlândia,Não,"3140605",
2659,Ritápolis,Não,"3156106",
2660,Ventania,Não,"4128534",
2661,Vera Cruz do Oeste,Não,"4128559",
2662,Verê,Não,"4128609",
2663,Virmond,Não,"4128658",
2664,Vitorino,Não,"4128708",
2665,Wenceslau Braz,Não,"4128500",
2666,Xambrê,Não,"4128807",
2667,Mesquita,Não,"3141702",
2668,Minas Novas,Não,"3141801",
2669,Minduri,Não,"3141900",
2670,Mirabela,Não,"3142007",
2671,Monjolos,Não,"3142502",
2672,Montalvânia,Não,"3142700",
2673,Monte Azul,Não,"3142908",
2674,Monte Santo de Minas,Não,"3143203",
2675,Montes Claros,Não,"3143302",
2676,Montezuma,Não,"3143450",
2677,São Miguel do Tocantins,Não,"1720200",
2678,Jordânia,Não,"3136504",
2679,Itapetinga,Não,"2916401",
2680,Pau Brasil,Não,"2923902",
2681,Itapebi,Não,"2916302",
2682,Mascote,Não,"2920908",
2683,Itagimirim,Não,"2915304",
2684,Nepomuceno,Não,"3144607",
2685,Nova Resende,Não,"3145109",
2686,Novo Oriente de Minas,Não,"3145356",
2687,Olho D'Água do Piauí,Não,"2207108",
2688,Altos,Não,"2200400",
2689,Onça de Pitangui,Não,"3145802",
2690,Boqueirão do Piauí,Não,"2201945",
2691,Santo Antônio do Jacinto,Não,"3160306",
2692,Papagaios,Não,"3146909",
2693,Pará de Minas,Não,"3147105",
2694,Paraguaçu,Não,"3147204",
2695,Paraisópolis,Não,"3147303",
2696,Passos,Não,"3147907",
2697,São Domingos do Prata,Não,"3161007",
2698,Paulistas,Não,"3148400",
2699,Pavão,Não,"3148509",
2700,Pedra Azul,Não,"3148707",
2701,Pedro Leopoldo,Não,"3149309",
2702,Pedro Teixeira,Não,"3149408",
2703,São Francisco de Sales,Não,"3161304",
2704,Pequi,Não,"3149606",
2705,Perdões,Não,"3149903",
